gene,logFC,AveExpr,t,PValue,FDR,B
POLE2,-0.373764499119939,5.897577659994619,-2.767913500427588,0.018502727327349946,0.1018554858134927,-3.9570819355385756
CYB5B,-0.23689916024717153,8.310602909507955,-2.7672658668999857,0.018524048393252484,0.10193847534547103,-3.95821642974374
SPECC1,-0.25331481482854856,7.206561519530176,-2.766622230120685,0.018545262136496987,0.10202081853451427,-3.959343879706022
TNFRSF17,0.44389769191990214,2.4663216784928625,2.766305075189318,0.018555724205874986,0.10204397927503085,-3.9598994200100908
NANOS1,-0.42964063222869103,4.795975718222214,-2.7656069702725015,0.018578773492060965,0.10213632230967298,-3.961122209687892
PPFIA4,-0.49657932882391614,4.8292825684455805,-2.765184193457837,0.018592746155202382,0.10217872146303478,-3.9618627143875456
TRIM13,0.40081724624374365,5.526574194334644,2.7648706215737726,0.01860311638643445,0.1022013011307247,-3.962411931795355
SIRT6,0.31668285181700245,7.373860329065646,2.764535029086668,0.01861422125209708,0.10222790016040663,-3.9629997067068707
POLR3GL,-0.2581585095846545,6.854307131170685,-2.763230180935142,0.018657461905446024,0.10241375484903423,-3.965284977241508
WWC2,-0.43630643831370264,6.269788886718568,-2.763135244086273,0.018660611868706517,0.10241375484903423,-3.9654512397647532
DNAJB12,-0.21496027790652586,8.515215781525168,-2.7621200233827095,0.01869432959316677,0.10254615014200746,-3.967229132861444
ZFP273,-0.5535054966735669,3.936177834743488,-2.762030651117025,0.018697300748842925,0.10254615014200746,-3.967385639810853
AKAP13,-0.2358008699204184,7.8988409235609325,-2.761559175042793,0.018712982625953337,0.10259768304360442,-3.9682112655751727
PGM3,-0.27742537029717024,6.358122472538852,-2.7592325613857223,0.01879056073714346,0.10293151366906135,-3.972285175685479
GRWD1,-0.44363031401888575,5.568144222639335,-2.759226260588494,0.01879077126394603,0.10293151366906135,-3.9722962076344412
SYTL5,-0.4515601273139943,2.6668251175808035,-2.7590229626920033,0.018797565261537606,0.10293151366906135,-3.9726521559040293
UBAP1,0.1911806036853239,8.768337447673805,2.758977173141701,0.01879909583675235,0.10293151366906135,-3.972732326871188
DCAF13,-0.25572921037648244,7.943669752132772,-2.758604204065073,0.01881156743693243,0.1029652594586221,-3.973385334255368
PGF,0.7723124524323496,2.897191806303515,2.7581294760475927,0.01882745364435012,0.10301766623636696,-3.9742164835373113
JARID2,0.23839261729788974,9.12109742885208,2.757918641603466,0.01883451325198887,0.10302175780796326,-3.974585602835491
MORC2A,-0.28136606895845295,6.9987537298348315,-2.7573515938782145,0.018853513434436277,0.10309113778119562,-3.97557834072638
POLG,-0.42271407343869505,5.929817181282113,-2.755554588081759,0.018913852262462554,0.10338643557532277,-3.9787241572625422
TIMM13,0.2908993674686081,6.659632648439939,2.753376692048227,0.01898723822175975,0.10375282968046957,-3.9825362952517467
FKBP4,0.2794451868966009,7.618879724872852,2.753066678377144,0.018997707408097524,0.10376104963910888,-3.983078894729594
RAD50,-0.25009416548713626,7.602268727288585,-2.7529556936472432,0.019001456768245096,0.10376104963910888,-3.9832731425562877
HLX,-0.25710836960624334,7.316738305601027,-2.7511912807427024,0.019061162397862944,0.10405227179194614,-3.986361078148817
KLRB1F,-0.293911772851654,8.54831288759189,-2.748985781347359,0.01913605658347268,0.10441783154470405,-3.9902204977342852
MRPS18C,0.6592645262198793,3.612355615731482,2.748842759373856,0.019140923415130164,0.10441783154470405,-3.9904707548216702
PRL5A1,-0.4228078019073498,2.0554651197052918,-2.7481992714880126,0.0191628356279545,0.10447109212199544,-3.9915966901383637
PLEKHA7,0.5819179275402081,3.0237180752163146,2.7481801271266164,0.019163487918959343,0.10447109212199544,-3.991630187072045
MED22,-0.3399449256965788,6.381015720121735,-2.747795986881259,0.01917658110421295,0.10449284194849578,-3.992302309766023
WIPF2,0.3562776985524847,6.328926294320702,2.7476555085459617,0.019181371445611443,0.10449284194849578,-3.9925480979773154
ZFP493,-0.49994175635260185,4.8066304044534505,-2.747346174565901,0.01919192400033824,0.10449284194849578,-3.993089317276923
B4GALT6,-0.17242533934257712,10.71098738671138,-2.7473121395639306,0.01919308541610038,0.10449284194849578,-3.9931488652254363
TBC1D12,-0.34606773576242084,6.044390141338146,-2.747122968197869,0.019199542004705424,0.10449313924668287,-3.9934798388749213
HEATR3,-0.3440347909663327,5.913224342619721,-2.7468246130583696,0.01920972952753212,0.10451373511612642,-3.9940018322305306
SLC44A2,0.23880982518913715,8.825426596519689,2.7465488387689545,0.019219150798074344,0.10453014972548132,-3.9944843101992786
TRAM1,-0.17307679720357177,10.687149380472643,-2.7461527640853425,0.019232689934573187,0.10456894240909512,-3.9951772439799096
GNE,-0.3367710250544803,5.680954595720282,-2.7442365620568943,0.019298326203489802,0.10489086922855828,-3.9985294035764056
DRD2,-0.4110037785479207,1.9236598163052332,-2.742729616430312,0.0193501006364324,0.10513726450993661,-4.001165337704401
IGLON5,0.5021623242191584,3.805625695751915,2.742222283015596,0.019367562274843396,0.10514666528275626,-4.002052704214938
EMD,0.33515903713720496,6.487400123885282,2.742074288766679,0.01937265896354525,0.10514666528275626,-4.002311552608813
EIF2A,-0.23078640372298106,8.730273256895925,-2.741954292613929,0.019376792421687654,0.10514666528275626,-4.002521429345613
ATM,-0.2933835194772547,6.334552628809306,-2.7419308832886027,0.019377598895388485,0.10514666528275626,-4.002562372747283
LARP7,-0.29808787051864,7.737686194489617,-2.7412922922835614,0.019399611855407294,0.1051819016985303,-4.003679258589736
WDR1,-0.16679586813196107,11.019989991771219,-2.7411901689969107,0.019403134468580496,0.1051819016985303,-4.003857866486223
CEP290,0.3285245624126176,6.05989339940524,2.7411817414696378,0.019403425193865623,0.1051819016985303,-4.003872605707136
SKINT10,0.4580138486499542,2.481565671869503,2.7409734340014116,0.019410612576044095,0.10518592910564134,-4.004236920024706
SELL,0.3049227557607608,8.870131393645323,2.738933701551644,0.01948113104253207,0.10553303049326535,-4.00780400797472
XPO7,-0.2262049133816624,7.816375223374178,-2.7385306541500682,0.019495095492226673,0.1055736392249913,-4.0085088036193355
PSMC1,0.21844802725776757,9.226367323707084,2.737282505534414,0.019538403504512997,0.10574824270485905,-4.010691285543368
NOL4,0.4865205037610489,2.0018072556198754,2.7372280460388945,0.019540295306816252,0.10574824270485905,-4.010786508138574
FZD7,-0.3208222907557085,6.526039897853598,-2.7364750612890907,0.019566471014762808,0.10582918886384991,-4.012103070487843
TBC1D8,-0.2118259675143269,7.999603413612909,-2.7363116937811993,0.01957215469732782,0.10582918886384991,-4.012388703415803
SLC25A36,-0.2567982098869778,6.94157105204896,-2.7362384294803723,0.019574704152675093,0.10582918886384991,-4.012516798282031
GNG2,-0.28624879908116174,6.399813582017561,-2.7352678519455407,0.019608509556894155,0.10597685198265774,-4.0142136937886725
CHGA,0.5482987826570748,3.2803503121962203,2.7345611101835194,0.019633162042237796,0.1060749655257879,-4.015449249598045
DSN1,-0.5326471609558088,4.946703822845055,-2.7339187841179426,0.01965559432665938,0.10616102270011064,-4.016572142717918
ZMYND11,-0.20396311274853832,7.904900759571188,-2.7335130975584843,0.019669775460515553,0.10620247273123878,-4.017281326699994
OSGEPL1,-0.39572215087705687,4.824012354405299,-2.7331342445440097,0.019683027792419955,0.10623888215207622,-4.0179435860842
CSNK1G3,-0.1910599265495675,8.322964973572844,-2.7325613157284496,0.01970308579374348,0.10628662177518977,-4.018945071828362
TRMT112,-0.22701584669203323,9.09749728862116,-2.732509629543906,0.019704896305092773,0.10628662177518977,-4.019035418023144
HSF2,0.31437374630226755,6.93036530243394,2.731831874167848,0.01972865266074042,0.10634910508470224,-4.020220090163967
NAB1,0.2173392022132884,7.696496061472271,2.731641160700892,0.019735342591083643,0.10634910508470224,-4.020553435534144
CWC15,0.19659380722040942,9.251585248368023,2.7316216419722665,0.01973602740482558,0.10634910508470224,-4.0205875518127225
RAB27A,-0.22679337516940573,8.359874232140633,-2.73080871356155,0.019764569959943464,0.10643550946344311,-4.022008410135262
CUL1,-0.21520060285204393,8.383738803418128,-2.730793511590662,0.019765104103890214,0.10643550946344311,-4.022034979842569
DOT1L,0.27670283117238487,8.630805525694898,2.7304379070110354,0.019777602897872996,0.1064676894785894,-4.022656491129624
MPHOSPH9,-0.37328962557622036,4.997173460467473,-2.730058299358391,0.01979095402550112,0.10650443508217254,-4.02331993825902
PTP4A2,-0.17249429483081213,9.422321311093679,-2.7292423210334484,0.019819683029502943,0.10660289594808278,-4.024745983124026
BRMS1,-0.18853521155450761,8.473661406248159,-2.7291676880409175,0.019822312780445488,0.10660289594808278,-4.02487641174406
HYOU1,0.29662724030362236,9.049992311385587,2.7268390920172076,0.019904537161638015,0.1070098338446165,-4.028945548788583
SIK1,0.23443366060369714,7.449795342165161,2.7263504633355877,0.019921833984710716,0.10706755821483316,-4.029799331415558
ZFP790,-0.26621379736407313,7.270916156347347,-2.725978528668336,0.019935010006120513,0.10706941946487218,-4.030449195935683
PICALM,-0.1675389104930397,11.658446196684826,-2.7259703468904855,0.019935299948152588,0.10706941946487218,-4.030463491406459
RBL2,-0.20947908158377754,8.560202272269382,-2.725318521630137,0.01995841250430315,0.10714682617479457,-4.031602357338265
FLRT3,0.6590944892912819,3.838021582732138,2.72519370080069,0.019962841465356592,0.10714682617479457,-4.031820438149225
ALKBH8,-0.3242246125384249,6.612026998474312,-2.7243450904978403,0.0199929782326463,0.10727330398200292,-4.033303041073802
KLK1B24,0.7470417573724496,2.5003312384742573,2.723923237033404,0.02000797637405056,0.10731849831654725,-4.034040028524782
HSPA4L,0.24222597201935311,6.891772897013168,2.723099822096672,0.020037283443411987,0.10744038776720449,-4.035478494068418
CYB5RL,-0.5667351262724951,4.084477393124152,-2.7227917899910175,0.02004825791742569,0.10746392963160005,-4.036016591054299
VPS45,0.32414035306762984,6.904778848865212,2.72220737460631,0.020069095713473196,0.10754030867869648,-4.037037468151403
TGFBI,0.15171987202295406,11.35321866155362,2.721757908057367,0.02008513644463395,0.10759094094168538,-4.037822585193856
USP45,-0.26973743200024747,7.422319605634837,-2.720386786410927,0.020134148317534493,0.107818100012729,-4.040217482638824
ZFP932,-0.7659154530147723,3.839558323901023,-2.719438495977043,0.020168115252824366,0.10793767159553934,-4.041873706296194
CHST14,0.3202715688760963,7.040285986350587,2.719394197763877,0.02016970336762621,0.10793767159553934,-4.041951072188224
ADPGK,-0.34542295285968283,6.444932167576192,-2.7183502462009534,0.020207165587690968,0.10810270623477285,-4.0437742456477235
GDI1,0.2368849478023917,9.25069905407121,2.7179555911468616,0.02022134579432917,0.10814312125001334,-4.044463444503503
MAPKAPK2,-0.2609801238258426,10.056834855340014,-2.7152726763569994,0.02031800705713802,0.10862447140078832,-4.049148224473361
FAM83D,-0.4676976546605369,3.2168814360545075,-2.7147076958053207,0.020338420873726025,0.1086980044207453,-4.050134659885053
IGSF1,0.4895139365290391,2.489796576487959,2.7143184506936633,0.020352496890189996,0.10871181349169311,-4.050814245891365
FNTA,-0.27350959326610963,8.044445783550428,-2.7142679015776108,0.0203543255747221,0.10871181349169311,-4.050902498675762
TAOK3,0.18945122975117484,9.865338492544112,2.7140555255022827,0.020362010358172804,0.1087172826516508,-4.051273278938567
RDH1,0.6333109631310931,3.2448716979474064,2.712796661147068,0.020407621313897447,0.10892517824899743,-4.053470979280324
TTC39C,0.41021158482522024,5.768776003066267,2.7123093884946923,0.020425303325607408,0.10898391660038055,-4.054321600174603
BNIP1,0.3409555944617314,6.388940626171442,2.7119073019609075,0.02043990558728987,0.10902618921429584,-4.055023492529004
PRKDC,-0.3434295040862429,5.991408984217271,-2.711706170894958,0.020447213797075554,0.10902954054095627,-4.055374584822261
DGKG,-0.41447754551490357,6.319547511736553,-2.7105049932442964,0.020490913326406377,0.1092268737144366,-4.0574712486374525
RSL1,-0.46643151707356195,4.392655296167595,-2.7100599092617315,0.020507129279985895,0.10924993078403039,-4.058248102487212
HMGCLL1,-0.6637075009046645,2.2744485201246567,-2.7100188554722493,0.02050862565385793,0.10924993078403039,-4.058319756984288
SLC7A2,0.4242898670155387,4.46794689917873,2.7091147572742993,0.020541606728686098,0.10938992007360995,-4.05989770204279
RPIA,-0.3106187722618219,6.21878365982746,-2.708143191294865,0.02057710771692925,0.10954323292750137,-4.061593292225147
REM1,-0.499156754034485,2.644659581514709,-2.707753607328788,0.0205913602110076,0.10958336529640236,-4.062273167967894
TOX4,0.2245773988951803,8.18671939435956,2.706756606610792,0.020627879030293506,0.10974193009532288,-4.064012984314016
UBE2V2,-0.4280148651914638,5.252005032936681,-2.7065696436208935,0.02063473439539249,0.10974263108556412,-4.064339230936142
FGFR1OP2,-0.22015069851839478,8.433882278904441,-2.7062771199879667,0.020645464887948647,0.1097639341697387,-4.0648496703711405
SNCAIP,0.7120151818581995,3.539739305224683,2.7060257351329895,0.020654690734858212,0.10977666923696847,-4.06528831649004
NDUFA3,0.2145608412758183,9.8546163748296,2.7058453993080893,0.020661311597596318,0.10977666923696847,-4.065602983183087
RBKS,0.2424036292866308,7.068794143145203,2.7019731269617093,0.020803988004170826,0.11048990151821945,-4.072358743430501
TMEM161B,0.30047244384354965,6.864970349200566,2.7016581667060175,0.02081563584562958,0.11048990151821945,-4.072908159598912
DPP4,-0.3468162740152194,6.347091691521497,-2.7016521399497266,0.02081585878988634,0.11048990151821945,-4.072918672546351
EXD2,-0.3019498113131742,6.274147228738677,-2.7007334405444237,0.020849871433513318,0.11063446083803784,-4.0745211812769755
PTGER1,-0.38409794674190484,5.856359171175356,-2.6995090013059424,0.020895289138611856,0.11083942454352379,-4.076656840488303
MAX,0.23734220129868364,8.635835871992635,2.69882179055311,0.020920822622054754,0.11093881313748463,-4.0778553895814005
CDS1,0.3989536879428627,5.469590921115593,2.6984535049961775,0.020934519105022004,0.11097538838329625,-4.078497684699235
FBXO6,0.22376232315034453,7.395588352703848,2.6981331959634325,0.020946438584548838,0.11100252291461238,-4.079056294696992
TMEM168,-0.2639988623751678,7.1322946450027525,-2.697699736856957,0.0209625793798427,0.11105200280356785,-4.079812215398327
TRMT2B,-0.26513824115757784,7.321100925321905,-2.6973365411659973,0.020976113268107506,0.11108764463402034,-4.080445584283549
COQ2,0.367555125388358,6.330600480387207,2.696333113391967,0.021013549440222875,0.11124980666990522,-4.082195356113276
WDR73,-0.3966351135123214,5.2139838395422515,-2.696040363214155,0.021024483937075546,0.11127160402754444,-4.08270582911676
PATE4,0.37432330254944157,1.704052364360115,2.6950155099593016,0.02106280768035931,0.11143829723138564,-4.084492799047339
ZDHHC13,-0.3198597459974204,7.411520304718129,-2.694808814659992,0.02107054531746278,0.11144311104070885,-4.084853184619351
ELOVL5,-0.18082573742371483,9.274702910110236,-2.6942044319696152,0.021093186564945594,0.11152672209687138,-4.085906931830747
MOB3A,-0.5221299442218846,4.774479346767563,-2.692291596595447,0.021165003998782867,0.11184861659058287,-4.089241683735333
ICAM1,-0.3945895189862042,8.698527455840733,-2.692217997320146,0.021167772126474114,0.11184861659058287,-4.0893699844398865
GRCC10,-0.2812207639153774,7.687171030361966,-2.69161128857152,0.021190604617537512,0.11193302542635834,-4.090427593878862
PPP4R1,0.19742687110355464,8.51291104003396,2.69033787912661,0.021238606789840034,0.11215028794039762,-4.092647242479519
SH3TC1,-0.5411701760895743,3.915818101781838,-2.6892894604711897,0.02127820871279483,0.11232306682090465,-4.094474564664918
NOMO1,-0.26309269027556725,7.095618525665888,-2.6890148722907217,0.021288592832793843,0.1123415493749955,-4.09495313062307
UST,-0.3784397911932687,4.941871366526733,-2.6874009380821855,0.021349728774878104,0.1126277547070331,-4.0977657863188135
VPS26A,-0.16711624514873388,10.183483426603125,-2.6871057490030035,0.02136092938170434,0.11265043275223852,-4.098280186894282
KLRD1,-0.5022533604551485,4.854034588551151,-2.686639282546385,0.021378640792773965,0.11270742087198213,-4.099093035666701
CNTLN,-0.3339655807341546,5.57287651308107,-2.685530624762033,0.02142079423559762,0.11289318808957843,-4.101024836537719
SS18,-0.21858421691936192,7.1913193134138735,-2.684827235369999,0.021447581272422286,0.11299787654243917,-4.1022503905076775
UTP6,-0.22386685289447464,7.403272583065949,-2.6846341748987883,0.021454939364137327,0.11300016789333639,-4.102586759540591
MYH2,-0.8068665898221417,2.1648839944466545,-2.6835942529266106,0.021494616872300885,0.11317262470635325,-4.104398534029611
VAPA,0.22210062218047855,9.424233358648095,2.6822990313727653,0.021544136925872995,0.11335869222103939,-4.106654907084491
ZFP141,-0.635187825712917,5.445122524472079,-2.682155402034177,0.0215496352526659,0.11335869222103939,-4.1069051071637634
NR2F2,-0.6198336061467319,2.653326881826274,-2.682125197776552,0.021550791689859405,0.11335869222103939,-4.1069577221813365
COX6B2,-0.45524739512504014,3.634178130738537,-2.6811263250365234,0.021589070440401863,0.1134933245284003,-4.108697667293781
VWC2,0.4885379736889853,2.6838492150652353,2.681094435173821,0.021590293631949697,0.1134933245284003,-4.108753214450117
ACVRL1,0.27975230889844194,6.1553237304788,2.680465105617993,0.021614446732565795,0.11357704140760935,-4.1098493818977015
ANAPC5,0.19605376286630344,9.545009575726155,2.680316955844521,0.021620136481646995,0.11357704140760935,-4.11010742218558
ICOSL,-0.28121462578097106,8.251209787443846,-2.6796872177298443,0.021644338392139962,0.11365674430216653,-4.11120423935407
RECQL4,-0.4395549331311212,3.9909488427112736,-2.6795598850619986,0.02164923526745716,0.11365674430216653,-4.111426009025479
TRNP1,-0.7067295722154197,2.935382064855112,-2.676633669655681,0.02176207284857016,0.11421239647407143,-4.116521901949591
CDC34,0.5252330297855462,5.792018478768152,2.675305261175618,0.021813489723149507,0.11444544495700619,-4.1188349151002495
ELF2,-0.21069585248578787,7.738915784672713,-2.674790830861026,0.021833433394452,0.11450170710766903,-4.119730576088084
B4GALT4,0.3959085762304927,6.462662733482295,2.6746668218916736,0.02183824373398932,0.11450170710766903,-4.119946479754588
