symbol,Control,Control,Control,M2b,M2b,M2b
5730419I09Rik,7.251960152660545,7.294404422447526,7.295411731806906,7.0396564413758504,7.229821809,7.211990445972194
4930579D09Rik,4.080353396814888,4.516640958196459,4.414033151886445,4.189732195724198,4.851758458028914,4.579866452704532
1700060C16Rik,1.8380720259163312,1.915890141192911,1.5343554380068203,1.6538695247214354,1.9082942094230595,1.465096607
Sox5,2.5509256358558803,3.1373162749988057,2.8201884303139466,2.658406943,3.082578360180573,2.5991542880542307
Gm10396,1.8254323437539086,1.8400256759356202,1.671057080961555,2.034048344260664,1.8558947807932773,1.4242564619925828
Bcat1,2.615346147115603,2.7849184311494817,2.722187430141693,2.571592042434951,2.3368825422043855,2.49778655
Casc1,3.283724496690409,2.8864885516993835,3.1381132800495855,2.543286418633315,2.932884465462076,3.2784954382123535
Kras,6.861583455137759,7.153712448670096,6.798499779878493,7.444210217457111,7.397278808307586,7.437007483981666
Ifltd1,2.461823319844821,2.4971588744698816,2.3310886752530493,2.5523363516344686,2.518131211,2.420762443544449
Ifltd1,2.9043384254846325,3.115972330005552,2.8383107207430367,3.0006700952680867,2.9622519374899605,3.0019548319326828
Bhlhe41,7.579822343995802,7.646526699161816,7.833970834377819,8.675876913151287,8.562035163,8.612554750082062
Sspn,1.624391125314474,1.9724935366772083,1.6655129169938967,2.207119676,1.985245388919672,2.042381096526876
Itpr2,7.211711816487491,6.958010111658824,6.905504447282814,6.810832808696707,6.842793905898995,6.843615771168207
4933424B01Rik,7.764268041078446,7.656597660838809,7.766055402502267,7.097831853757848,7.178832988548065,7.125626960198141
Tm7sf3,6.809323694858163,6.9007115487063295,6.847851353432294,6.665647563796649,6.672178976906153,6.4749997934653845
Gm6654,1.7824774138700665,2.743420606118419,2.050875508987911,2.3087483335654007,1.8780117370361702,2.330899476477942
1700034J05Rik,2.963481201888202,1.8616045056861228,2.219046328409827,2.290257298446856,2.395785110084331,2.2915572681235843
Gm5887,3.368514998,3.4183353833228827,3.4671373720000016,3.876847996844605,3.389906281077612,3.726814179674737
Pthlh,2.629436630281904,2.4781033403206574,2.763101972183633,2.2844432768008764,2.651773709388225,2.499683426513125
Gm6288,2.431299371,2.7163645288319405,2.5712538310392716,2.551489489386798,2.5919701092178915,2.6290869204648453
Gm15762,3.026483791208491,3.1883884838622087,2.9612787785647243,3.100230398902384,2.8176208970664214,2.797651593824744
B230104C08Rik,3.8283173500301797,3.7652965751451326,3.982143301916454,3.6605503495952467,3.4651663850939567,3.525482881913144
Ergic2,5.928645284379902,6.1425250234413795,5.884297548580547,5.822824548257929,5.994886228758485,6.046987352
Tmtc1,2.479421973324666,2.598536674664839,2.4684902128172075,2.2510198542493196,2.440520719538694,2.4324325307927936
Gm6313,2.2474079957861086,2.1412511242387535,2.0563483679362884,1.9894193723770839,2.00392421,1.733850983
4930528G23Rik,1.0080893247037876,1.4859115814344386,1.0598631074621196,0.9520272544074392,1.265438962553558,1.3405173647759523
Ipo8,7.988079892194752,7.900119312336676,7.912656821351688,7.923785536424167,7.861884098992805,7.7786108747505445
Caprin2,5.171865534146326,5.078909134592567,5.583944484724036,4.7191181906827895,4.739408860953648,4.478922158475105
Fam60a,7.218466668315167,7.080811194867634,7.152241707512048,6.844849393333786,6.909928380633037,6.710624555843337
Dennd5b,1.811016866466837,1.6679332134391873,2.533913254661092,1.9723343102548823,2.438463136602432,2.3620186442719957
Amn1,5.834156397295661,5.950817568023517,5.957449634497168,6.497661158,6.564056443943153,6.2223300859176955
Speer9-ps1,2.190909409,2.0717767748958447,2.0955557627074435,1.7121275885525218,2.106960675927652,2.5284297562047855
Mir290,1.2948094678338329,1.6607504317593245,1.2573019590321968,1.614118435380828,1.435484236461441,1.5028481373642255
Mir292,2.0545650165246325,2.042988027727718,2.0491167118751963,2.0808245174216293,2.004312429847582,2.0515748076560065
Myadm,8.180887009437308,8.426703620519874,8.210252208995325,8.506128337618721,8.674873428015967,8.361372325144416
Prkcg,3.3414043388371164,3.2539893491571297,3.434229831,3.343475959968371,3.388346242029824,3.3079236406894807
Cacng7,3.383267174,3.422947649005454,3.448972324569928,4.000923564721205,4.082806639,3.793567157306902
Cacng8,5.032836164123059,5.198526044490329,4.517320366,5.592651218726876,5.769266049154445,5.254361103961356
Cacng6,3.1933170189400255,2.6970897961834828,3.2719107294027427,3.1140917179740186,2.845737665585204,2.8899876832100038
Ndufa3,9.654706240072088,9.765735698767926,9.821565923735056,9.831860498618457,10.09835097366306,9.955478914121015
Prpf31,8.671521943095568,8.787317002479508,8.694326024348367,8.720725970974176,8.780675323203893,8.486258098289376
Cnot3,6.765826727253646,6.8454148374267225,6.967973082,6.861751966736201,6.828418126,6.818921505852971
Tmc4,3.9043073921028926,3.969199704230542,4.096318135696212,4.091045974729296,3.917013092894754,3.969199704230542
Tsen34,5.220995935,5.513539961258564,5.494738152277369,5.3396541785505125,5.723991676163486,5.649414381544482
Rps9,10.221630895654082,10.405711603086626,10.119632329388164,10.015383674518578,10.23044709559986,9.973062346132656
Ttyh1,2.6693328975687365,2.7642102792103587,2.6537437682755276,2.716677050737456,3.3969042142442127,2.9168972299036673
Leng8,8.289663398247352,8.482419260998391,8.562827028763968,8.031722299220755,8.317221221726081,8.387608425623073
Lilra5,3.034088016226221,2.254718574942741,3.037847184574701,2.517805725876702,2.4854832883337545,2.5863943018546975
Ncr1,2.9460840658890084,2.996027650575745,3.0875766106244886,2.998804409012909,3.024927114830588,3.5058441702142087
Eps8l1,3.2897372324512384,4.996148860943553,5.193492093974961,3.3368039764991284,3.623189679034557,4.094821351633443
6030429G01Rik,5.196939328145386,5.091728916020492,4.5258076929312425,5.505403156208097,5.003371636134161,5.154884350731318
Brsk1,2.1159498960103793,2.0788614792903513,2.2888306116815214,2.090783735453588,1.8149213984152748,2.352312516990802
Suv420h2,6.772612716184756,6.994828016036411,7.114832317958321,6.731859649,6.767562331472757,6.675466240018251
Tmem190,1.825892008057849,1.9350173465490466,1.7587804310167308,1.999150340431784,2.0207665320022348,1.9350173465490466
Gm10051,5.389334021,5.111511465728605,4.766609104304889,5.416646815472331,4.816159213392314,4.5866618051500305
Isoc2a,5.181728958,5.864053166777847,5.442691320095895,5.661506307477998,5.8624619796478585,5.3640754608198495
Zfp628,5.365188386311748,5.565740801,5.692051229861657,5.743052212,5.756090322741836,5.613628798551661
Nat14,3.018289531410577,3.3194264520790773,3.1885542996228304,3.033199127536625,2.911727454089098,2.5809378873711806
A430110N23Rik,3.848241570993979,3.6107640506913015,4.213044404996719,3.833233802024928,3.9590058008509574,4.034217237810071
Zfp524,6.378914421383641,6.240259147332932,6.345736359907229,6.190441462611912,6.453681622061877,6.389561326797184
Zfp865,4.988097834158178,5.031252205437964,5.307203888133366,5.122463523033134,5.270900856,4.872399209028325
Zfp784,4.014202517949619,4.564085721610592,3.9911294746878245,3.7981790904883206,3.8840149697514863,3.5722465416066047
Zfp580,4.597572846755751,4.660354238488458,4.690359632048825,4.681476191044417,4.716190031983856,4.915399546062706
Ccdc106,2.2880856403071888,2.0056234776811976,2.1144801962105597,2.7935115848558763,2.1840754986387854,2.2337558214480797
U2af2,7.936110145522706,8.057533631069957,8.172665742462062,7.522926015416629,7.645094749571769,7.515669155791434
Epn1,7.8265922088881705,7.771787858509273,7.824179854452619,7.462736172,7.596808073631114,7.5390828185334975
Vmn1r57,1.8738479413868607,1.490664099,1.5692407169042746,1.7924609632212802,1.6323192342984032,1.6691924252225974
Gm5065,3.4164580869269803,3.157287185,2.867409193345885,2.910620273691805,3.5426810239831124,3.121536844948324
Vmn1r62,3.2135701727015524,2.9510636244058124,3.9348477817607965,2.5520320071105704,3.1698164430834046,3.293481514259462
Gm5321,2.3086095109684917,2.5045476471313086,2.7034430227541213,2.7018265868135174,3.424255708457524,2.755458296754542
Nlrp4c,2.270432387752548,1.3170684059310926,1.1861819847958266,2.444939474921416,1.7078449978284937,1.7648095431806656
Zfp444,5.367226728003627,5.3908324983683364,5.861676776380508,5.469445029308901,5.509189972463685,5.096393841670078
Galp,2.6088053685353385,2.4401983329280332,2.559587654718574,2.868566253223859,2.5762425847108807,2.695731782599329
Zscan5b,2.6462636048443726,2.4490986669019175,2.453767074,2.747515679,2.8822343422494194,2.5115097115815335
Gm6792,1.9738748912624768,2.217072502577139,1.9076482291507648,2.2234975032144124,2.257471435931466,2.569117856
Zfp667,3.269141846949159,2.678023033386615,4.383103686,4.426903984694785,3.7094244492166513,3.5097363592143576
Zfp78,1.8528036075920782,2.1463016404700004,2.1816570452953274,2.2232441125265234,1.9635092694711251,1.6623384314609946
Zfp28,5.0806339023034495,5.122318170214058,4.532645651493807,4.901174034501915,4.666773909515389,4.961333695
Gm16532,2.164378973991738,2.222208143251261,1.9837457878031124,2.8086017576592375,1.6934278716633235,2.3299851155449685
Olfr1344,1.5417015740503366,1.4087015082378662,1.1872791580969488,1.7078447793655016,1.3366361624301049,1.6777807726881206
Olfr1336,1.433205846644309,1.6639177765209947,1.8015632159222454,2.1972699422966353,2.242277499771445,1.4708111156725172
Olfr1346,2.0159875478626668,2.9419142837453194,1.7320295482554213,1.7568343666327406,3.0771364615144314,1.952668471472213
Olfr1350,3.0062369121243773,3.5292846138370937,3.1251954302950624,3.0920678569703073,3.667485304451999,3.3239020349478605
Peg3,1.9221618405592578,1.7892882796682996,1.9713988763612713,2.390179844042902,1.7583700794504007,1.889272888641969
Usp29,1.3998428292525895,1.6157069528974892,1.614837300891903,1.580178791104328,2.1860250617729085,1.5352992319892484
Mir3099,0.9510392336024704,1.2284952681203163,1.2523401450914837,1.0824138724671257,1.0336935525764637,1.1782650478438557
Aurkc,3.5965710015401466,3.2453988596444714,3.812128810688405,3.4508942682168557,3.7169841956554475,4.138666841141692
Zfp418,5.394555892717619,5.070360317,4.9303764370864105,5.037787077325671,5.051911362970857,4.859634230939199
Vmn1r67,1.2774854921796222,1.6086285294597467,1.0943144887948615,1.0523788367908278,1.7906171755471532,1.3848052758353997
Vmn1r70,1.9582881482402303,2.0433797743774207,2.945837089286303,1.793094971736852,1.789181425956561,1.4275819053498686
Nlrp4b,1.9809607609977093,1.6834761368181224,1.8858095282066636,2.195532517569197,1.9170333375482118,1.7392277170715722
Nlrp4b,3.0534687464845978,3.1792836592773672,3.8871222705713095,3.3868109348372113,3.746717022675251,4.329334436079768
Zscan4c,2.017784652152958,1.8875006841582083,1.7856294259176082,2.2366936584890524,2.3315320147447296,1.909485054165487
Gm6909,2.853803679558841,3.146028732791296,2.3353812032986965,2.840459234170834,2.6087516524801293,2.9002940817284175
Zscan4f,1.7699740575345242,1.8016186378330774,1.8510204464088083,1.4777618848501999,1.4422165073637374,1.7912043264993858
Zscan4a,2.365745371626531,2.2010819627875438,2.3895229880306745,2.270308150872192,2.2186181232702316,2.6252314249616413
Vmn1r73,1.7526105880060352,2.302815111014727,2.2134128633757006,1.849495219,2.5024148048397428,2.2479545963767174
Vmn1r74,2.249304721122307,1.5024277444736431,1.619324999223977,1.3981170250988972,1.3117253027895064,1.1959229307002774
Vmn1r75,1.7970179575405572,1.8769325426476213,3.1529294695805286,1.861205695268089,1.7550550395166278,1.9048089189898412
Vmn1r77,2.359310923521155,1.906819916311591,2.128413269334763,1.4973661476274687,1.856773356976618,2.310142625330209
Vmn1r78,1.203260463261095,1.1293972346840109,1.647711586,1.3366885102791952,1.632267041895719,1.1650973405190062
Vmn1r79,2.553273933409677,1.9859772592138107,2.1410166199579224,1.9150510898543378,1.961804243002679,1.9472943181454208
Vmn1r80,0.9104805435712507,1.2972886784467732,1.3218311532333944,1.5295332840023035,1.173218202115401,1.4228080062752677
Gm4224,1.6305283713422922,1.6032140154286514,1.4218594571502967,0.9697546021250742,1.6001346669947354,1.4538106052437199
Vmn1r82,1.2879678167308715,1.3914666413677743,1.423391924283553,1.8641473487780615,1.1517214922393855,1.423391924283553
Zfp606,4.996422601,5.0878247311417635,4.746507594152419,5.190691138659344,5.103741646040443,4.922754060092545
2900092C05Rik,1.3120634355907617,1.2990786880959462,1.3744248842416915,1.3881994469879337,1.443277535904016,1.1246583264632588
Zfp110,7.184297351351305,7.044583195018836,6.939489821462155,7.116141554533842,6.959582816523728,7.017381688894366
Zfp128,5.8573653762809785,5.307401548766184,5.401234307428996,5.358850078895743,5.4770263916051904,4.683870807580361
Zscan22,6.037182727773741,6.217509074,5.835637297412453,6.172364230159066,5.903473239488765,6.225361184167939
Rps5,10.094780639548633,10.147960966592569,10.11646249938117,9.951169439294542,10.10929651911998,9.816310122211224
2310014L17Rik,3.625816528446332,3.121200057169949,3.640860025487558,3.0119231179662074,3.536666194155313,3.3082621472803893
Zfp324,6.341398918181219,5.998882706811916,5.946977298179393,5.934236072326081,5.9758525935142295,5.863503442686428
Zfp446,4.211785491582415,4.273972000873792,3.9579351271733025,4.329926809402058,3.857398204181098,4.020738119501663
Trim28,8.234902598414003,8.125963204602426,8.232714015119601,7.8594753054075674,7.678314261800452,7.745119083561384
Vmn1r88,1.2768683472058597,1.2259604097977257,1.5280721530955979,1.6397165788746848,1.8475072038193499,2.232140553428575
Vmn1r89,1.593367108453744,1.193385982376404,1.565765218297492,1.4660411741275006,1.963863525384218,1.8368000217337506
Lig1,6.861834888669542,6.448546993424141,6.792582689054898,6.531626294391428,6.52951382,6.438302200908653
Pla2g4c,2.5310439939851057,2.793698792621761,2.5551771833356947,3.441610468644167,2.838385401,3.334066530852181
Cabp5,2.019390372409298,1.751144620124638,1.734399140070731,1.7396037271953326,1.9700137854838071,2.0421663444017977
Bsph1,1.252979084078869,1.3656964122458672,1.5405530859046368,1.7105953783380643,1.5241679184931876,1.6213364533568058
Sult2a5,1.9768367433259866,2.3180937414443985,1.7049291950291616,2.0197219526711674,2.6340996512064825,2.482668472428248
Sult2a2,1.7757576215045647,1.3296398418385373,1.7490004638885048,1.686691694131307,1.6991014235934871,1.3872445067528272
Gm4745,1.3578239405003965,1.0316154215174507,2.059644575123157,1.2606065530051531,1.5344268780704136,1.4180914931939965
Obox2,3.7893783274848665,2.4257044629043074,3.8975210689110336,3.161761171277469,2.8246891581745075,2.381518615474663
Obox1,1.4620154080298677,1.1693966394358952,2.7986566581924013,0.9468041252756287,0.91628792,1.7031424238609658
Obox5,1.245989062667938,1.1607003586688314,1.5958959847416283,1.6947198797073375,1.6331876483063625,1.6996675374827617
Crxos1,1.4757091049958522,1.3778699483091617,1.1679722682815261,1.0626368300730427,1.1948055928567975,1.1945527705799919
Zfp541,2.975024848,2.6448930736828116,2.8660248257734198,2.5429371072380933,2.933870657163975,2.632722347
Napa,7.087845596608905,7.004091149960329,7.410296460522441,7.224449814546577,7.1561761800795685,7.304584339995894
Kptn,5.130606815286903,5.043063470246032,4.977497733510091,5.226683588,4.893184090942206,5.441848516009816
Slc8a2,2.5041028647751005,2.4210463031137603,2.7908178574887472,2.5074985838411576,2.3526146755081316,2.359347225343104
Meis3,4.6127600105144015,5.159823879681429,4.574043031178751,4.735254498971873,5.043708692,4.947180650627945
Bbc3,4.428609731283724,4.466791513555018,4.457184183,4.696624152503235,4.5780553875026575,3.520893117322124
Zc3h4,7.401783161236059,7.515205003414943,7.398024473585396,6.907641860068076,6.947552620099799,7.026392710684132
Tmem160,7.412668362,7.112352479956906,7.190705815778238,7.438817395881678,7.488098251413841,7.336992302909109
Ceacam9,2.8343341535205213,2.7387945800461844,3.175165695087127,2.639237506203071,2.6198905307938345,2.4317017639331766
Ap2s1,9.125610481343909,9.152789406399503,9.129477995460917,9.258808180277317,9.227231619528387,9.167019784256913
Slc1a5,7.476888976717707,7.010512624425325,7.416908767042619,6.641838454787467,6.731517531216172,6.522316867524868
Strn4,7.271903670448447,7.199795993846921,7.139027353838592,7.178669023925847,7.075331544400811,7.086314531810283
Prkd2,6.0419370987775185,6.6150856594865175,6.560169117664518,6.2613931913829415,6.2001416964534455,6.413180976357225
Dact3,2.6008976597834743,2.444428193544569,1.925384888600497,2.588300235461152,2.229188344888925,2.0931026479400785
Gng8,1.951878806840738,1.9510992765165223,1.7954921425679518,1.8352809247077166,2.0829799949277508,1.8949757809760657
Ptgir,7.092532279261493,7.278353913281019,6.999601388868491,7.844993661,7.788696645203151,7.2998994317400605
Pnmal2,2.5074842621522113,2.5677450235589543,2.8072496303485845,2.6883676596932156,2.5541410997694727,2.706776427692634
Pnmal1,1.6623492161323017,1.9102173014846566,1.6396740873591982,1.658863839875393,1.9104507802655488,1.9474670295679433
Ccdc8,3.8322445643933083,3.880988649406313,3.565116444825039,4.052427684703389,3.996970884933832,3.917640177474742
Psg16,2.2383909630383436,2.323144901979836,2.261738448662591,2.0502369226385477,1.9224923191279168,2.1276023288972383
Ceacam3,3.1856527276383493,1.958826285646682,2.216765096867975,2.3965018874917305,1.9972606373785298,1.5400229380615542
Psg29,2.9516429074299935,2.6964699033276176,3.106581032419178,3.5035245440991347,3.3649415180395255,3.0484386485636277
Psg-ps1,1.5771875659386043,1.642757016348539,1.7084556870723822,1.6490137607074173,1.5291654620455617,2.0982475299116996
Ceacam5,2.006786480635218,1.6929792056725952,1.3567785701607677,1.840518488712688,1.1164686335892533,1.4214760109615008
Ceacam14,2.9214659246258785,1.8071875912224047,2.5589974802187667,1.2676136340353996,1.0795222337127561,1.6315535828516776
Gm5155,2.084578765609928,1.1461583376754971,1.4961214983608782,1.466965072,1.430257839395475,1.2516236404760879
Ceacam11,1.973317888,2.6651198713343964,2.2065671995630822,1.8068416752320189,2.209142685502443,1.9017467693529306
Ceacam13,1.3634153098502755,2.1904202637194308,1.9250755776089394,1.8541920492879675,1.657023739844307,1.6124697225919271
Ceacam12,2.385395863536811,2.4111233199672855,3.0120891037997217,2.394852223374391,3.275828350423029,2.2850920850916427
Igfl3,2.6796377506339524,2.515366614,1.956692019614671,2.6440686323479152,2.4665775286042373,2.2674887837879822
Mill1,1.7929432710944766,2.204353394811872,2.1318555228619953,1.889507975776452,1.4862343277947896,1.7668057639062245
Psg22,1.3234397030292593,1.2880367146511715,1.3306324487535346,1.339338057412641,1.4513521925257151,1.5203676426599602
Sycp1-ps1,2.023933245590896,2.5992055493178636,2.410489971860296,2.2830550309776285,2.084861634,2.3335372320850385
Mill2,4.763304193659476,4.648750153016486,3.9802029621250163,4.900406213,4.8798617679648615,4.735985262327258
Pglyrp1,6.8690741790860015,7.0318862302066245,7.5216592169478815,5.494462904,5.891822939126597,6.561676537323031
Nova2,2.432534551026053,2.1063764292923937,2.5096571149011933,2.3010260069108774,2.4214360381919846,2.3279697823155656
Nanos2,2.2694125619648235,2.2277636578596143,2.326719460665335,2.202774456172443,2.1474255048786994,1.885181485367592
Mypop,5.111469982981801,5.262235691481316,5.259896384579707,5.232936856813293,4.890706200474403,4.880872500567306
Irf2bp1,5.838278738096089,6.103947046516999,6.090753436399679,5.869486122418567,5.928789272853661,6.129979748568557
Sympk,7.7730253809446666,7.658432839065163,7.732813377527901,7.7878705069310445,7.513401815440437,7.891554355382745
Rsph6a,2.9675076358704997,2.5661054200319535,2.272167161117341,2.708504621,3.297955457506192,2.6433802755482496
Dmwd,2.723095316233528,2.4648481858304265,2.9558840277156513,2.518053230362153,3.0893442203067165,3.590841789106812
Dmpk,3.6088770690735426,3.027988757101471,4.359545450688215,3.2694849484835045,3.678941085151848,3.888817083
Six5,3.718795298292702,2.7193782881891946,2.9940961352221374,2.954661019601361,3.805974594079521,3.248103997297136
Fbxo46,5.959675051326617,5.759329839298594,5.583580285882102,5.3217334719189715,6.064392220706909,5.709521104117001
Snrpd2,7.530214580375454,7.6300697670808475,7.464467853891913,7.592011220448222,7.702094477,7.895125976396986
Eml2,6.922739201551372,6.637085951,6.731082122102637,7.497592257503717,7.5025542981653945,7.319707909573266
Mir330,5.356957203091551,5.702633646097284,5.732853529916612,5.325989463381809,5.921613981695695,5.631163070294626
Gpr4,4.018866829100964,4.335662414,3.9689996592189565,4.015075754657425,3.8870543688388386,4.060479417367317
Opa3,6.087780241453061,6.304085183195294,6.4127611539626015,6.479564551601485,6.187393465357744,5.9027847289005875
Rtn2,3.814500470758999,2.7685441576319554,2.8180533797089224,3.3313677582763406,3.2312551943669523,3.3521193014561126
Ercc1,5.615635907455874,5.466939063047942,5.554665092292648,5.3154905270813675,5.145977513,5.172047537705866
Ppp1r13l,3.6412685955675492,3.8612475579800103,3.859503174916793,3.855709692370265,3.5912172417463606,3.7743439359105753
Ercc2,7.167700838345742,7.266026391,7.474838708530351,7.003353314763972,6.942430616138267,7.235307994126727
Ckm,3.5011045026935323,4.0060269257219066,3.020922404026346,3.4238556447735515,3.586911963591964,3.9110465633636426
Exoc3l2,3.4396343867938866,3.961991031,3.285660209276915,3.5869784,3.7709966441811735,3.9284565139368532
Trappc6a,7.123023866418064,7.241762037649702,7.065509389140359,7.144844113750613,7.388862208152064,6.723199124395059
Nkpd1,2.8394278259044365,3.3108360114750717,2.9012824516420084,2.588265363378737,3.118322023677285,2.8902412898227015
Zfp296,2.896516067622539,3.704772509951654,3.2952711056051616,2.869878489040892,2.8018639250797985,3.064913891942986
Gm19345,2.2687713287104367,2.365010485515453,2.2043730233629004,2.648668771267054,2.0885336322792627,2.677615483669903
Ceacam20,3.011901503146947,3.492780816409357,4.011598632021212,3.6438383396593466,3.133159123746372,3.5776235446197844
Nlrp9b,1.014560803825769,0.9875621881434877,1.014560803825769,1.516548750766441,1.197061665,1.9380805611127219
Vmn1r91,3.459398240187329,3.6711415699762022,4.2158125899056555,3.2974310706937504,3.9589148061272215,5.049182852761728
Vmn1r143,3.8998185144899384,3.855157416054849,5.600626821625887,3.651788651217324,3.888213337588526,5.728061187449933
Vmn1r100,3.601455177745624,3.3012588590870693,5.043242082795644,2.8543692418824884,3.226207190129731,5.185761930931021
Vmn1r104,3.0480177665995987,3.4799730780456164,4.978046632985816,2.7904450616707694,3.084553002976894,4.882290807376814
Nlrp4e,3.2410618607039146,3.237591230812049,3.4819713426423538,3.360131254191951,3.284384354690918,3.5524361924555508
Vmn1r107,3.4716214589379266,3.4301911280979267,5.051943446466208,3.541646001096948,3.2764071557728496,4.8397978854740025
Vmn1r112,2.881488976521736,2.7882601029064915,4.756618539995616,2.377193986,2.8487978516486114,4.8369623606287995
Vmn1r113,2.1213903259853883,1.344904872267389,1.3835847628532143,1.3117471912772507,1.7561193919909541,2.701296886544134
Vmn1r116,1.7259601028209852,1.5137216745453028,3.332428869601819,1.5539551799041724,1.766509903155492,1.255075098651819
Vmn1r123,0.9147900802876568,0.8964111363649927,1.7528070586979614,1.0297018520336607,1.0214438949783722,1.1518330537999177
Vmn1r125,1.288697928060271,1.2052921496361206,1.4536714155646184,1.9531832992683336,1.1723655048885684,1.3720688252307682
Vmn1r128,2.134232388455722,1.805455039015165,3.107674952176743,1.9529841090174656,2.395333928554361,2.2712514951940252
Nlrp4e,2.276169753056927,2.206111127634331,2.3278788666537005,2.250015999478103,2.1263953123391115,2.3514460153276007
Vmn1r130,3.9683636755939395,3.8730900335327054,5.529144406661239,4.018846961,3.7291188816157637,5.270035338241451
Vmn1r132,2.6220509615025924,2.7114485479202455,4.676218224396442,2.6892947885262952,2.567766745722681,4.698390598823055
Vmn1r135,3.7602413518749715,2.898056334453684,4.9373817737609915,3.5640100280265643,3.4242557084575234,4.987230321
Nlrp4e,2.276169753056927,2.206111127634331,2.3278788666537005,2.250015999478103,2.1263953123391115,2.3514460153276007
Vmn1r130,3.9683636755939395,3.8730900335327054,5.529144406661239,4.018846961,3.7291188816157637,5.270035338241451
Vmn1r132,3.3635117566712776,3.371614871331473,4.811911830449986,3.2793014344266873,3.0854136991078667,5.009161826064584
Vmn1r143,0.9919570344737956,0.8140356476074577,1.6993514070061415,1.3074017981010886,1.6927292238476173,1.2911541043887855
Vmn1r148,1.991166847289999,2.5903551342855287,2.828432934264645,2.746163546574162,2.0673349282962215,3.0331991275366255
Vmn1r152,2.8717678405874874,3.228052703682808,4.593916619717024,2.769569835240442,2.793891094671547,4.588034755
Nlrp4e,3.2410618607039146,3.237591230812049,3.4819713426423538,3.360131254191951,3.284384354690918,3.5524361924555508
Vmn1r107,3.4716214589379266,3.4301911280979267,5.051943446466208,3.541646001096948,3.2764071557728496,4.8397978854740025
Vmn1r157,1.151772452623212,2.316672635828348,2.140537746400753,2.7001102825541956,1.0843997094234894,1.4274057139634886
Vmn1r160,1.622531318,1.8573437786505926,2.0575148615429426,1.8911244609465636,1.5220757701111594,2.294409568212473
Vmn1r135,3.7602413518749715,2.898056334453684,4.9373817737609915,3.5640100280265643,3.4242557084575234,4.987230321
Nlrp4e,3.2410618607039146,3.237591230812049,3.4819713426423538,3.360131254191951,3.284384354690918,3.5524361924555508
Vmn1r130,3.9683636755939395,3.8730900335327054,5.529144406661239,4.018846961,3.7291188816157637,5.270035338241451
Nlrp4e,2.2170318338385693,1.3306179105998885,1.6946422352487338,1.7870538696140272,1.5298965154452828,2.5270341831774905
Nlrp5,2.8071409958222464,2.4714299647672053,2.4099898730750837,1.7402126003633944,1.6778707775764357,3.276198550024871
Vmn1r168,2.1689824747481894,2.069758691016186,2.200663143507601,2.2560443365883085,2.005521235841136,2.2129821109070953
Vmn1r169,2.298509824,1.7937880962633383,2.225904154880137,1.7376260036446673,1.9334311539678908,3.173950762430234
Vmn1r170,3.4502258322530555,3.735317522606172,4.479262645008687,4.006828770483156,3.9787317093909516,3.8282635293478005
Vmn1r171,2.513471882,2.0995426808176085,1.8076503211748625,2.1156120042754103,1.8990965613158712,2.0677618074114847
Vmn1r172,1.4776773879462373,1.266291248236948,1.6694075123215506,1.1880708337763228,1.2017111640695464,1.3889337441090157
Vmn1r173,2.0097293174993425,1.9006366777455894,1.134490419653226,1.546111541000264,1.7836226305447196,2.5746108683239606
Vmn1r174,2.4403184469883743,2.2801782694438963,2.214462351291484,2.280796711274084,2.6768737732927628,2.342608850693976
Vmn1r178,2.2279169071906137,2.258125306018071,2.4628720553904606,2.5137413850498462,2.3836235960900933,2.4966308172812077
Vmn1r179,2.6434867456242506,2.1564083537772145,1.6996577342096861,2.0306930804742214,2.2074025643676873,2.388374475878202
Vmn1r180,1.3032438620068187,1.4222353156925347,1.3218638105782745,1.4918470637770302,1.693900421900224,1.6840453067006504
Vmn1r181,1.8185586424806255,1.9853695284149495,2.5114161855174344,1.9754948153786756,1.4877955888324204,1.9526404515249196
V1rd19,1.3562525175375841,1.2752085979611267,1.5543958949210368,1.7208796176295018,1.585701927160343,1.1324990422702041
Vmn1r183,1.8289147806524033,1.2886336171877555,2.176732903588568,2.5355954544440706,2.3561808479055015,1.9618157535119547
Zfp180,6.166820285204613,6.256228852166926,6.339823919460061,6.331522231914491,6.597464611097807,6.471692520030032
Zfp112,3.097504367,2.7612099254069484,2.472487498389919,2.5511311062498963,2.3337750910034982,2.6352238685834966
Zfp112,2.7817969415657435,2.1195117580767717,3.0692669684601337,3.0666450416457964,2.699286694880235,3.0871645531841545
Zfp235,3.9080829352569917,4.748367997700779,4.735728966036062,4.1444326761191235,3.448366231914929,3.405334787918612
Zfp114,3.0333944034123044,2.8188515700977765,3.019805885489337,2.849377815655412,2.8032294938378617,2.6587565862323728
Zfp108,2.647814286278197,4.510018838278025,4.061298939500784,4.475367591245491,3.3926450032134032,4.145473623760984
Gm19733,1.700746506733267,1.6488879104945944,2.0012539985984525,1.8925759507086901,2.3133158658167345,1.8347385954121092
Zfp93,2.411806216277304,2.9644557741636355,2.9479583575453443,3.2207242794171558,3.383055007,2.8644925883208763
Lypd5,2.350869457664253,2.3062054827073464,2.3465304675248655,2.7708087564947603,2.2909433475015017,2.4753704294242405
Kcnn4,9.489497449275138,9.328372642798673,9.773331808521826,9.159174322993898,9.411704977017447,9.398337971687873
1500002O20Rik,7.063277844447937,7.026270875761806,7.405626994718468,7.095136892227725,7.203539057728027,7.098283306734456
